synset,mean_rel_drop,max_rel_drop,fragile_count
n01873310,0.2545185185185186,0.8666666666666667,21
n02860847,0.25416666666666665,0.875,19
n04532670,0.25392592592592594,0.9111111111111112,14
n02100877,0.2539130434782608,0.7826086956521738,19
n01443537,0.2538775510204081,0.8979591836734694,18
n02825657,0.25333333333333335,0.9,25
n07892512,0.25333333333333335,1.0,21
n02105162,0.2530555555555556,0.875,20
n03445924,0.2527272727272727,1.0,16
n03825788,0.25248226950354613,0.7872340425531915,20
n01744401,0.25212121212121213,0.9696969696969697,24
n03196217,0.2518518518518518,0.6944444444444444,14
n01694178,0.2515555555555556,0.9555555555555555,19
n02802426,0.25093333333333334,1.0,21
n03000684,0.25061224489795914,0.8571428571428571,19
n02481823,0.24999999999999994,0.875,17
n03794056,0.2499290780141843,0.851063829787234,18
n07760859,0.24960000000000004,0.92,19
n02490219,0.24820512820512822,0.7692307692307693,21
n02643566,0.24761904761904763,1.0,19
n04371430,0.247037037037037,0.8611111111111112,20
n03680355,0.24695652173913046,1.0,17
n03649909,0.24694444444444444,0.9583333333333333,17
n03977966,0.24652482269503542,0.9787234042553191,10
n03272562,0.24606060606060604,0.9772727272727273,17
n02104029,0.24566666666666667,0.9249999999999999,23
n01910747,0.24499999999999994,0.75,14
n02096585,0.24489795918367344,0.9795918367346939,14
n03903868,0.24431372549019614,0.9705882352941176,25
n01797886,0.24424242424242423,0.9772727272727273,18
n03998194,0.2439024390243902,0.8048780487804877,18
n03594945,0.24390243902439016,0.9512195121951219,17
n03775546,0.24385185185185185,0.888888888888889,23
n02276258,0.24293333333333336,0.84,15
n01748264,0.24283687943262403,0.7446808510638298,18
n09288635,0.24272108843537418,0.9795918367346939,19
n06359193,0.2426666666666667,1.0,19
n02018207,0.24249999999999997,0.7916666666666667,19
n01981276,0.24248062015503877,0.930232558139535,21
n03602883,0.24226950354609925,0.8936170212765958,19
n01806567,0.24226950354609922,0.9361702127659574,15
n02356798,0.24217687074829936,0.8979591836734694,20
n01990800,0.24190476190476184,0.7619047619047619,22
n01560419,0.24141843971631208,0.8085106382978724,16
n02096051,0.24090909090909088,0.9090909090909092,17
n02092339,0.24083333333333334,1.0,16
n02361337,0.24083333333333334,0.8958333333333334,17
n04149813,0.24027777777777776,0.9583333333333333,18
n02492660,0.2399999999999999,0.9148936170212766,18
n03417042,0.2397222222222222,1.0,17
n03868242,0.23971014492753626,1.0,18
n07714571,0.2396969696969697,0.9772727272727273,19
n12768682,0.23840000000000003,0.8,17
n03476684,0.23833333333333334,0.84375,23
n01753488,0.2382905982905983,0.923076923076923,22
n03982430,0.23739130434782615,0.8695652173913043,17
n07720875,0.23739130434782615,0.7826086956521738,19
n02666196,0.23545454545454547,0.9090909090909092,19
n07753113,0.23377777777777775,0.8444444444444444,17
n03535780,0.23368421052631586,0.9736842105263158,16
n07754684,0.23333333333333334,0.92,18
n02112706,0.232108843537415,0.7346938775510204,17
n01833805,0.232108843537415,0.7142857142857143,14
n02125311,0.23205673758865245,0.8936170212765958,19
n01739381,0.23179487179487182,1.0,15
n03954731,0.23170370370370363,0.9333333333333333,18
n03976467,0.2316279069767442,1.0,18
n06874185,0.2315151515151515,0.75,14
n04344873,0.23090909090909098,0.9545454545454545,19
n02410509,0.2305555555555555,0.8333333333333333,19
n03467068,0.22965986394557822,0.9795918367346939,15
n02492035,0.22939393939393937,0.7727272727272727,15
n02086079,0.22874074074074077,0.7777777777777777,14
n03776460,0.22846846846846844,0.891891891891892,16
n02113978,0.22802721088435376,0.836734693877551,18
n03788195,0.22777777777777777,1.0,16
n04483307,0.2272868217054263,1.0,18
n02090622,0.22720000000000004,0.88,19
n02165456,0.22612244897959177,0.6122448979591837,11
n01675722,0.2260992907801418,0.9361702127659574,17
n03388549,0.22575757575757577,0.9772727272727273,18
n02782093,0.22530612244897957,0.6122448979591837,12
n01631663,0.2248648648648649,0.8108108108108107,18
n03670208,0.2243478260869565,0.9565217391304347,13
n01514668,0.22414414414414413,0.6216216216216216,13
n02027492,0.22405797101449282,0.7608695652173914,16
n02992211,0.22405797101449276,0.9565217391304347,14
n07714990,0.22370370370370365,0.9333333333333333,18
n02795169,0.22361904761904752,0.8571428571428572,16
n02480855,0.22333333333333338,0.75,17
n02799071,0.22325581395348834,0.627906976744186,11
n09835506,0.22170542635658913,0.9534883720930232,16
n02363005,0.22126984126984126,0.8809523809523809,20
n03924679,0.22122448979591833,1.0,15
n04589890,0.2211111111111111,0.9166666666666666,17
n03884397,0.22095238095238093,0.6938775510204082,14
n04311174,0.22083333333333333,0.9791666666666666,18
n02123394,0.2208333333333333,0.8333333333333333,17
n01806143,0.22055555555555556,0.8541666666666666,17
n02091467,0.22055555555555553,0.875,18
n02127052,0.22051282051282053,0.9487179487179487,17
n01817953,0.22040816326530613,0.9387755102040816,18
n02111889,0.21973333333333334,0.8200000000000001,20
n03271574,0.2197101449275363,0.9782608695652174,13
n03709823,0.2192156862745099,0.911764705882353,20
n02058221,0.21877551020408162,0.8163265306122449,13
n01496331,0.21818181818181823,0.8409090909090909,20
n02219486,0.21767441860465117,0.6744186046511628,15
n04228054,0.2161904761904761,0.8333333333333333,13
n03344393,0.21605442176870748,0.7959183673469388,18
n02443114,0.21538461538461542,0.9615384615384615,20
n02317335,0.21499999999999994,0.7708333333333334,12
n04044716,0.2147222222222222,0.8541666666666666,17
n02794156,0.21388888888888885,0.8541666666666666,10
n12998815,0.2136434108527132,0.6976744186046512,13
n02787622,0.21280000000000004,0.96,13
n02488702,0.21188405797101453,0.8478260869565217,14
n02483708,0.21122807017543857,0.8421052631578947,21
n04613696,0.21093333333333333,0.9,15
n02107683,0.21066666666666664,0.72,15
n03838899,0.21037037037037035,1.0,16
n03961711,0.2098039215686275,1.0,17
n02106030,0.20980392156862746,0.9411764705882353,18
n03095699,0.20936170212765953,0.851063829787234,16
n03792782,0.2093617021276595,0.9148936170212766,15
n03874293,0.20906666666666668,0.94,13
n01592084,0.2088,0.74,15
n02396427,0.2084848484848485,0.8181818181818181,17
n07932039,0.20844444444444443,0.9000000000000001,20
n03127747,0.2080555555555555,0.9374999999999999,11
n04243546,0.20746666666666666,0.9,17
n04599235,0.2071794871794872,0.9230769230769231,16
n02088094,0.20707482993197276,0.8979591836734694,14
n02328150,0.20666666666666667,0.88,18
n02865351,0.2065306122448979,0.6122448979591837,7
n01944390,0.20575757575757575,0.8636363636363636,14
n02091635,0.2049612403100775,0.8604651162790697,19
n02454379,0.20489795918367343,0.8571428571428571,15
n02092002,0.20453900709219852,0.7234042553191489,13
n02514041,0.20414814814814813,0.8666666666666667,16
n04418357,0.2036879432624113,0.6808510638297872,12
n02066245,0.20361111111111108,0.6458333333333333,13
n04486054,0.20277777777777775,0.8541666666666666,15
n04525305,0.2022222222222222,1.0,15
n01534433,0.20186666666666667,0.78,13
n02120079,0.20133333333333336,0.74,13
n04201297,0.20086956521739135,0.8695652173913043,15
n03781244,0.19960784313725496,0.9411764705882353,20
n03777568,0.19945578231292516,1.0,13
n02037110,0.1989115646258503,0.7346938775510204,9
n04346328,0.19829787234042545,0.851063829787234,13
n03868863,0.19791666666666666,0.96875,23
n02009229,0.1976811594202899,0.7826086956521738,11
n02100236,0.19594202898550728,0.9565217391304347,15
n01872401,0.19493333333333335,0.94,14
n06794110,0.19487179487179487,0.9743589743589743,16
n04229816,0.19484848484848488,0.9090909090909092,13
n02325366,0.19433333333333336,0.9,15
n01580077,0.1933333333333333,0.8125000000000001,9
n02106166,0.193170731707317,0.8536585365853658,14
n01629819,0.19183673469387755,0.7959183673469388,14
n03992509,0.19129251700680272,0.9387755102040816,15
n02123045,0.1907407407407407,0.8611111111111112,14
n02480495,0.19072463768115944,0.7391304347826088,12
n03764736,0.19024390243902436,0.8536585365853658,14
n04254680,0.19020408163265298,0.9591836734693877,10
n02112018,0.1899319727891156,0.7959183673469388,13
n03444034,0.1896598639455782,0.8163265306122449,11
n02437312,0.18960000000000002,0.8200000000000001,13
n04252077,0.18884353741496598,0.8775510204081632,11
n03770679,0.18871794871794872,0.8846153846153846,15
n02102177,0.1883687943262411,0.8085106382978724,16
n04111531,0.18818181818181817,0.9090909090909092,14
n03791053,0.18785185185185188,0.9777777777777777,14
n02114548,0.18753623188405807,0.7826086956521738,14
n02028035,0.18722222222222218,0.6458333333333333,10
n02115641,0.1866666666666667,0.7999999999999999,16
n02007558,0.1866666666666667,0.78,11
n02096294,0.1866666666666667,0.8064516129032259,14
n01558993,0.1861224489795918,0.673469387755102,10
n02114712,0.18580645161290324,0.7096774193548387,14
n02018795,0.18557823129251697,0.7755102040816326,12
n02966193,0.1848,1.0,14
n03026506,0.1844897959183673,0.6938775510204082,13
n02951585,0.1842735042735043,0.8717948717948718,17
n02138441,0.18269503546099283,0.7659574468085106,12
n02264363,0.1826356589147287,0.7209302325581396,10
n01685808,0.18260869565217394,0.8043478260869564,19
n02086240,0.18153846153846157,0.6923076923076923,16
n04266014,0.18027777777777776,0.7916666666666667,14
n13040303,0.18000000000000002,0.9545454545454545,16
n04487081,0.18,1.0,15
n07613480,0.17985815602836874,0.851063829787234,12
n02447366,0.17985815602836872,0.7659574468085106,10
n01924916,0.1797222222222222,0.6666666666666666,14
n03956157,0.17959183673469387,0.8775510204081632,10
n03314780,0.17936507936507934,1.0,14
n02090379,0.179047619047619,1.0,15
n02093647,0.1787234042553191,0.851063829787234,13
n03062245,0.17851851851851847,0.8611111111111112,13
n01983481,0.17727272727272728,0.8636363636363636,17
n02056570,0.17714285714285713,0.8163265306122449,9
n02791124,0.1769369369369369,1.0,21
n04579432,0.17636363636363636,0.8636363636363636,14
n01614925,0.17632653061224488,0.8571428571428571,10
n03623198,0.17612403100775195,0.6046511627906977,14
n03720891,0.17545454545454545,0.7272727272727273,9
n02094258,0.1746031746031746,0.7380952380952381,15
n02109525,0.1741843971631205,0.8723404255319149,12
n02510455,0.17416666666666664,0.7291666666666666,12
n02268853,0.1741496598639456,0.7755102040816326,11
n03888605,0.17333333333333337,0.975,16
n02105641,0.17333333333333328,0.8297872340425532,17
n02089078,0.17295238095238089,0.9714285714285714,16
n03393912,0.17226666666666668,0.88,10
n02916936,0.17192982456140357,0.9736842105263158,20
n02106662,0.17181818181818184,0.6818181818181818,10
n03134739,0.17078014184397156,0.7659574468085106,13
n04153751,0.1706666666666667,0.6599999999999999,7
n12620546,0.17040000000000002,0.72,10
n04612504,0.1701587301587301,0.9761904761904762,11
n01608432,0.16985507246376816,0.6956521739130435,7
n01601694,0.1692753623188406,0.6956521739130435,9
n02917067,0.16925170068027212,1.0,12
n02835271,0.16753623188405803,0.9565217391304347,16
n07745940,0.16629629629629628,0.7222222222222223,15
n02105505,0.16608695652173916,0.7826086956521738,14
n02281787,0.16583333333333328,0.6874999999999999,9
n02277742,0.16559999999999997,0.72,8
n02259212,0.16521739130434787,0.6304347826086957,9
n03840681,0.16515151515151516,0.7272727272727273,13
n02165105,0.1640816326530612,0.6122448979591837,11
n01798484,0.1638095238095238,0.6938775510204082,10
n02033041,0.1636111111111111,0.7291666666666666,11
n03676483,0.16325203252032514,0.6829268292682926,9
n03495258,0.16299319727891157,1.0,12
n02793495,0.16277777777777777,0.8958333333333334,10
n02128757,0.1623188405797102,0.891304347826087,13
n01622779,0.16163265306122448,0.7551020408163265,11
n02342885,0.15973333333333334,0.6799999999999999,10
n02279972,0.15972789115646255,0.7346938775510204,7
n02129165,0.15946666666666667,0.8,11
n01843383,0.15943262411347514,0.8085106382978724,9
n02423022,0.15900000000000009,0.625,12
n02095889,0.15822222222222226,0.5555555555555556,12
n03857828,0.15749999999999997,0.7916666666666667,12
n04562935,0.15733333333333335,0.7,4
n03447721,0.1572727272727273,0.75,11
n02417914,0.15700680272108844,0.7755102040816326,13
n02017213,0.15646258503401358,0.7142857142857143,11
n02097209,0.15631205673758863,0.8723404255319149,15
n02445715,0.1561904761904762,0.6530612244897959,7
n04252225,0.15611111111111106,0.8333333333333333,10
n04515003,0.15484848484848487,0.8863636363636364,11
n02500267,0.15305555555555556,0.9374999999999999,12
n02009912,0.15234042553191485,0.8085106382978724,8
n02119022,0.1513725490196079,0.5882352941176471,10
n02108551,0.1497222222222222,0.6041666666666666,9
n02002724,0.14916666666666667,0.6041666666666666,11
n02112350,0.14893617021276592,0.7234042553191489,7
n02114855,0.14868686868686873,0.8484848484848485,11
n04285008,0.14666666666666675,0.9411764705882353,15
n02101556,0.1466666666666666,0.7916666666666667,11
n01630670,0.14590476190476184,0.8571428571428572,14
n04146614,0.14476190476190476,0.836734693877551,5
n04147183,0.1444444444444444,0.9761904761904762,11
n02280649,0.14388888888888884,0.75,8
n03769881,0.14387596899224803,0.9767441860465116,9
n01824575,0.14326241134751766,0.6382978723404255,7
n02074367,0.14241134751773046,0.7659574468085106,12
n02817516,0.1424,0.5800000000000001,3
n04019541,0.14127659574468082,0.6382978723404255,8
n04311004,0.13985185185185187,0.9333333333333333,15
n02025239,0.13893333333333335,0.72,9
n01968897,0.13815602836879431,0.7234042553191489,8
n02086646,0.13815602836879431,0.7659574468085106,11
n02483362,0.13766666666666671,0.7000000000000001,9
n02690373,0.1375,0.9374999999999999,10
n02096437,0.13599999999999998,0.7777777777777777,10
n01537544,0.13551020408163264,0.6122448979591837,4
n03447447,0.1349659863945578,0.8979591836734694,11
n02486261,0.1329523809523809,0.8857142857142858,9
n02701002,0.13277777777777774,0.8541666666666666,4
n03662601,0.1322222222222222,0.8333333333333333,6
n02113186,0.1320325203252032,0.9512195121951219,12
n13037406,0.13142857142857142,0.836734693877551,13
n03733131,0.13093333333333335,0.78,8
n01828970,0.13034013605442174,0.7142857142857143,5
n02132136,0.13021276595744677,0.7872340425531915,12
n03866082,0.12985507246376815,0.9565217391304347,25
n02117135,0.12907801418439713,0.7234042553191489,7
n02115913,0.12907801418439713,0.7659574468085106,9
n03706229,0.1283333333333334,0.825,13
n02281406,0.12638888888888888,0.5833333333333333,8
n02134418,0.12615384615384617,0.7692307692307693,9
n04273569,0.12611111111111106,0.6874999999999999,12
n02086910,0.1258333333333333,0.6666666666666666,9
n02112137,0.12492753623188409,0.9782608695652174,6
n02110185,0.12387096774193547,0.9354838709677419,20
n03796401,0.12387096774193547,1.0,13
n03599486,0.12255319148936167,0.9574468085106382,10
n02129604,0.12226950354609926,0.8085106382978724,9
n03290653,0.12198581560283683,0.9574468085106382,7
n01807496,0.12190476190476185,0.7142857142857143,10
n02441942,0.12057971014492758,0.7391304347826088,10
n01530575,0.12056737588652476,0.702127659574468,7
n01860187,0.12054421768707482,0.5918367346938775,7
n02095314,0.12030303030303034,0.8863636363636364,11
n02110627,0.11968992248062016,0.8372093023255813,13
n01818515,0.11786666666666669,0.62,6
n02102480,0.11719298245614036,0.736842105263158,12
n02071294,0.1168,0.52,4
n04286575,0.11644444444444439,0.9333333333333332,25
n02130308,0.1163888888888889,0.7708333333333334,8
n02120505,0.11508771929824561,0.7631578947368421,9
n04409515,0.11503875968992251,0.46511627906976744,3
n02111129,0.11466666666666667,0.78,7
n03733281,0.11454545454545456,0.6136363636363636,10
n01440764,0.11444444444444445,0.6041666666666666,9
n02085782,0.1137984496124031,0.7209302325581396,10
n02116738,0.11360000000000005,0.6599999999999999,9
n02489166,0.11040000000000001,0.72,8
n03888257,0.10880000000000001,0.54,2
n01930112,0.10861111111111109,0.7083333333333333,5
n11879895,0.10775510204081631,0.8571428571428571,3
n03590841,0.10666666666666667,0.7551020408163265,6
n03544143,0.10394557823129252,0.5510204081632654,5
n02167151,0.10370370370370367,0.8611111111111112,12
n04086273,0.10347826086956527,0.891304347826087,5
n01518878,0.10293333333333334,0.5,5
n03016953,0.10105263157894735,0.8421052631578947,12
n02123597,0.10083333333333332,0.6041666666666666,2
n03841143,0.10080000000000001,0.78,3
n02013706,0.1,0.62,3
n02965783,0.0983333333333333,0.6666666666666666,4
n03929660,0.09430894308943084,0.8780487804878049,4
n02391049,0.09333333333333334,0.9791666666666666,6
n02326432,0.09130434782608698,0.4782608695652174,2
n04604644,0.09025641025641026,0.7948717948717948,14
n02006656,0.09013333333333332,0.7,6
n07742313,0.08806201550387595,0.5116279069767442,4
n03240683,0.08651851851851855,0.6222222222222222,7
n01843065,0.08244897959183675,0.6122448979591837,4
n01820546,0.08106666666666668,0.64,3
n01855032,0.08055555555555553,0.5,4
n07730033,0.07888888888888887,0.7916666666666667,5
n01644900,0.07809523809523818,0.9642857142857143,20
n02389026,0.07727891156462585,0.44897959183673464,2
n03218198,0.0759420289855073,0.9130434782608696,7
n02509815,0.07148936170212764,0.5744680851063829,2
n11939491,0.07102040816326531,0.3061224489795918,0
n13044778,0.0672,0.42000000000000004,4
n02606052,0.054421768707482984,0.3673469387755102,0
n02422106,0.046944444444444414,0.4583333333333333,4
n01795545,0.045217391304347855,0.5217391304347826,1
n01871265,0.04350877192982457,0.868421052631579,8
n12057211,0.04106666666666668,0.4,1
n01776313,0.037000000000000054,0.4000000000000001,1
n04380533,0.03504761904761899,0.6857142857142857,12
n02108000,0.03418803418803421,0.6923076923076923,7
n02493509,0.024074074074074046,0.8055555555555556,10
n03485407,0.01858585858585863,0.9090909090909092,11
n04579145,0.018285714285714225,0.39999999999999997,1
n04428191,0.015000000000000012,0.8750000000000001,14
n13133613,0.013333333333333423,0.9285714285714285,17
n01667778,-0.0016666666666667082,0.9583333333333333,12
n04355933,-0.0123076923076923,0.8461538461538461,17
n02087046,-0.01494949494949489,0.7575757575757576,9
n04591157,-0.027936507936507985,0.8571428571428571,15
n02895154,-0.03188405797101448,0.7391304347826088,9
n07584110,-0.05656565656565651,0.7575757575757576,7
n03642806,-0.1044444444444445,0.9166666666666667,14
n02089973,-0.12399999999999999,0.95,11
n04152593,-0.12888888888888894,1.0,13
n04264628,-0.1303703703703703,0.7037037037037037,5
n02415577,-0.1619607843137254,0.8529411764705883,5
n04008634,-0.16205128205128205,0.8461538461538461,25
n02979186,-0.27416666666666667,1.0,8
n02669723,-0.2933333333333333,0.7692307692307693,10
n01773549,-0.30444444444444446,0.6,2
n02749479,-0.4197101449275361,0.9565217391304347,6
n03710721,-0.49587301587301597,0.9047619047619048,5
