synset,mean_rel_drop,max_rel_drop,fragile_count
n02276258,0.40761904761904766,1.0,31
n04111531,0.4068292682926829,0.975609756097561,34
n02787622,0.4063768115942029,1.0,34
n01981276,0.4061788617886178,1.0,35
n02112018,0.4051700680272109,1.0,32
n07875152,0.40495238095238095,1.0,38
n01494475,0.40484848484848485,0.9772727272727273,34
n02128385,0.4032592592592592,1.0,30
n03769881,0.40315789473684205,1.0,36
n04228054,0.40259259259259256,1.0,33
n03476684,0.4014814814814815,0.9629629629629629,34
n04311004,0.40086956521739137,1.0,36
n03045698,0.4008333333333333,1.0,41
n02979186,0.4007843137254903,1.0,40
n01873310,0.4,0.9210526315789473,38
n03000684,0.3993162393162393,0.9743589743589743,33
n02105641,0.39914893617021274,1.0,34
n03065424,0.3983333333333333,0.96875,37
n02815834,0.39743589743589747,1.0,39
n04254777,0.39733333333333326,0.9666666666666667,33
n02110627,0.3962790697674419,1.0,35
n02110806,0.3952592592592593,0.9555555555555555,35
n09256479,0.39504761904761904,1.0,36
n02939185,0.3947826086956522,0.9565217391304347,41
n03929855,0.3944715447154471,1.0,36
n02410509,0.3942424242424243,0.9318181818181819,37
n02106382,0.3935042735042736,1.0,33
n01806567,0.3931851851851852,1.0,32
n02106030,0.3931182795698925,1.0,39
n03792782,0.393030303030303,1.0,31
n03710721,0.39259259259259255,1.0,48
n12768682,0.39007092198581556,1.0,34
n04423845,0.39,0.9062500000000001,36
n02814860,0.38999999999999996,1.0,36
n02086079,0.3892063492063492,0.9761904761904762,31
n02514041,0.38912280701754387,1.0,35
n02119022,0.3889655172413793,1.0,36
n02088094,0.3883687943262411,0.9574468085106382,32
n07714571,0.38787878787878793,1.0,36
n01751748,0.3877477477477477,0.8648648648648649,35
n02930766,0.3870967741935484,1.0,36
n02088238,0.38699999999999996,1.0,39
n02264363,0.38666666666666655,0.975609756097561,31
n03271574,0.38566666666666666,1.0,35
n02037110,0.3855319148936169,0.9361702127659574,36
n02782093,0.3844444444444444,0.9761904761904762,33
n04525305,0.3820289855072464,1.0,32
n02098286,0.3816296296296297,0.9333333333333333,32
n03840681,0.3816296296296297,0.9555555555555555,40
n04380533,0.3813333333333333,1.0,37
n02104029,0.38117647058823534,1.0,36
n02129165,0.3811594202898551,0.9782608695652174,34
n02097209,0.3811594202898551,1.0,29
n02643566,0.38115942028985506,1.0,29
n02488702,0.38108527131782943,0.9767441860465116,32
n03884397,0.38095238095238093,0.9523809523809523,35
n02138441,0.38090909090909086,1.0,34
n02423022,0.38,1.0,31
n03720891,0.3791869918699186,0.9024390243902439,35
n02091467,0.37896296296296306,0.9777777777777777,33
n01443537,0.37878787878787873,0.9772727272727273,31
n02114548,0.3787234042553191,0.9787234042553191,32
n01917289,0.37841269841269837,0.9285714285714286,32
n02877765,0.37833333333333335,0.96875,34
n04273569,0.37768115942028996,1.0,32
n02259212,0.3773913043478261,0.9130434782608696,35
n02641379,0.377,0.9249999999999999,34
n02102973,0.376910569105691,1.0,35
n02268853,0.37666666666666665,1.0,33
n03196217,0.37656565656565655,0.8787878787878789,27
n04266014,0.37581395348837215,0.9767441860465116,34
n02490219,0.375686274509804,0.9705882352941176,36
n02777292,0.3756097560975609,1.0,34
n02095314,0.3752380952380952,1.0,32
n02870880,0.3745454545454545,1.0,29
n02114712,0.37380952380952387,1.0,34
n03877845,0.3725490196078432,1.0,30
n04532670,0.3723076923076923,1.0,27
n01990800,0.3722522522522523,0.9729729729729729,37
n06785654,0.3721212121212121,0.9772727272727273,32
n02102480,0.37153153153153157,0.9459459459459459,33
n02361337,0.37151515151515146,1.0,31
n02494079,0.37105691056910556,1.0,30
n02009229,0.370962962962963,1.0,30
n02497673,0.37087719298245614,0.9736842105263158,34
n03344393,0.37043478260869567,0.9782608695652174,33
n13040303,0.3702325581395349,1.0,33
n03530642,0.3695833333333333,0.84375,37
n02480855,0.36943089430894305,0.8780487804878049,35
n09468604,0.36936936936936937,1.0,37
n03888257,0.3687943262411348,1.0,28
n04019541,0.3684552845528455,0.975609756097561,31
n02346627,0.3682539682539683,1.0,30
n03485407,0.3680952380952382,1.0,39
n02096294,0.36790123456790125,1.0,30
n01806143,0.3672463768115942,0.9565217391304347,28
n03478589,0.3666666666666667,1.0,30
n02123045,0.36583333333333334,1.0,34
n02113186,0.36583333333333334,1.0,30
n01601694,0.36571428571428566,0.9761904761904762,34
n03026506,0.36484848484848487,0.9545454545454545,34
n04483307,0.36478632478632483,1.0,33
n09288635,0.3641666666666667,1.0,33
n04487081,0.3641666666666667,1.0,28
n02113978,0.3639716312056737,1.0,30
n02965783,0.3638888888888888,1.0,29
n03445777,0.3632520325203251,0.9512195121951219,36
n04147183,0.3626666666666667,1.0,30
n03676483,0.3625925925925925,0.9722222222222222,32
n04229816,0.3625225225225225,0.9729729729729729,34
n04243546,0.3619858156028368,1.0,32
n03781244,0.36160000000000003,1.0,31
n02280649,0.36086956521739133,0.9347826086956522,28
n03075370,0.3607207207207207,1.0,30
n02007558,0.36057971014492757,1.0,28
n09835506,0.35964912280701755,1.0,35
n02028035,0.3593939393939394,1.0,28
n02825657,0.35878787878787877,0.9696969696969697,39
n02106662,0.3573983739837398,1.0,27
n04252077,0.3571631205673759,0.9574468085106382,31
n02102177,0.3571428571428571,1.0,29
n04486054,0.3565217391304348,0.9130434782608696,29
n02025239,0.3564625850340136,1.0,30
n01828970,0.3564625850340136,1.0,30
n01622779,0.35646258503401357,0.9795918367346939,26
n02090379,0.3560784313725491,1.0,36
n03534580,0.35515151515151516,1.0,34
n03467068,0.3547826086956522,1.0,27
n02480495,0.3542424242424243,0.9545454545454545,31
n01818515,0.3537588652482269,1.0,30
n02114855,0.35333333333333333,1.0,35
n01558993,0.3531914893617021,1.0,29
n02363005,0.352962962962963,1.0,30
n02108000,0.3526984126984126,1.0,29
n02017213,0.35265306122448975,1.0,28
n02107683,0.352,1.0,30
n04443257,0.3516666666666666,1.0,35
n02086646,0.3509219858156028,1.0,30
n01667778,0.35034482758620683,1.0,29
n07734744,0.3498039215686275,1.0,32
n02132136,0.3492198581560284,0.9787234042553191,30
n02317335,0.3488372093023256,0.9767441860465116,28
n03599486,0.3484444444444445,1.0,26
n01518878,0.3477333333333333,0.98,29
n02165456,0.34727272727272723,0.9772727272727273,26
n01824575,0.34666666666666673,1.0,29
n02328150,0.34608695652173915,1.0,31
n03134739,0.34607407407407415,0.9777777777777777,33
n07745940,0.3458064516129032,1.0,31
n02086910,0.34555555555555556,0.9791666666666666,30
n03992509,0.34553191489361695,1.0,31
n02100236,0.34511627906976744,1.0,29
n03127747,0.3449275362318841,1.0,30
n02510455,0.34472222222222215,0.9791666666666666,30
n03980874,0.3439080459770114,0.9655172413793103,30
n02128925,0.3437037037037037,1.0,28
n02128757,0.3437037037037036,1.0,28
n01530575,0.34241134751773045,1.0,31
n01685808,0.3422222222222222,1.0,28
n07613480,0.34212765957446806,1.0,33
n04005630,0.34208333333333335,1.0,33
n02120079,0.3413888888888889,0.9374999999999999,31
n03347037,0.34095238095238095,1.0,34
n02092002,0.3409523809523809,1.0,28
n02342885,0.3402666666666667,0.98,28
n03016953,0.34,1.0,35
n02489166,0.34,1.0,30
n02415577,0.3372727272727272,1.0,27
n01798484,0.33718518518518514,0.9777777777777777,27
n02794156,0.336910569105691,1.0,31
n01644900,0.3367901234567901,1.0,30
n01872401,0.33659863945578233,1.0,26
n03495258,0.3365217391304348,1.0,28
n01630670,0.33607843137254906,1.0,29
n02417914,0.335886524822695,0.9787234042553191,27
n02094258,0.33568627450980393,0.9705882352941176,30
n02486261,0.3354838709677419,1.0,32
n02013706,0.3344217687074829,0.9591836734693877,23
n12985857,0.33390070921985815,0.9787234042553191,30
n02666196,0.3333333333333333,0.9743589743589743,28
n01843383,0.33333333333333326,1.0,28
n01910747,0.3330370370370371,0.9333333333333333,28
n02865351,0.333015873015873,0.9761904761904762,30
n02086240,0.3324731182795699,1.0,34
n04254680,0.33191489361702126,0.9148936170212766,27
n02454379,0.33181818181818185,0.9772727272727273,27
n01860187,0.3316666666666666,0.9791666666666666,27
n02109525,0.3306666666666667,1.0,31
n02115913,0.33000000000000007,0.9545454545454545,32
n01753488,0.3296969696969697,1.0,31
n02109961,0.3292753623188405,1.0,40
n02089973,0.3288888888888889,1.0,33
n04604644,0.3279999999999999,1.0,30
n02085782,0.3278048780487804,1.0,30
n03623198,0.3276190476190476,0.9714285714285714,27
n07742313,0.3268085106382978,0.9787234042553191,26
n04252225,0.32608695652173914,0.8478260869565217,28
n02094433,0.3257142857142857,1.0,29
n03662601,0.32539007092198585,1.0,26
n01694178,0.32520325203252026,0.975609756097561,26
n01807496,0.325045045045045,0.9729729729729729,31
n02916936,0.325,1.0,37
n02129604,0.3248226950354609,0.9787234042553191,24
n02483362,0.3244444444444445,1.0,27
n02112350,0.3233333333333333,0.9772727272727273,25
n03240683,0.32237037037037036,0.9777777777777777,28
n01749939,0.3222857142857143,0.9714285714285714,29
n02006656,0.3219047619047619,0.9795918367346939,26
n13037406,0.3202777777777777,1.0,28
n02066245,0.3197037037037038,0.9777777777777777,26
n02087046,0.31833333333333336,0.96875,34
n12998815,0.3175193798449612,0.9767441860465116,26
n02493509,0.3167676767676768,1.0,31
n04146614,0.3164444444444445,1.0,24
n03290653,0.3151515151515152,1.0,29
n02799071,0.3148148148148147,0.9166666666666666,31
n03956157,0.3145454545454545,1.0,27
n04428191,0.3138095238095238,1.0,32
n02111129,0.3128,1.0,28
n02281406,0.3125,1.0,25
n01580077,0.3111111111111111,1.0,24
n02105505,0.31111111111111106,0.9523809523809523,24
n01496331,0.3099099099099099,0.891891891891892,29
n02447366,0.3087878787878788,0.9090909090909092,26
n02500267,0.3080851063829787,0.9787234042553191,26
n02749479,0.3075555555555555,1.0,30
n02165105,0.30751773049645387,0.9787234042553191,26
n03733131,0.30748299319727884,0.9795918367346939,24
n02389026,0.3069444444444444,1.0,26
n02093647,0.3055319148936169,0.9574468085106382,24
n02167151,0.30424242424242426,0.9696969696969697,29
n04562935,0.30326241134751775,1.0,24
n04086273,0.30266666666666664,1.0,27
n04153751,0.3021276595744681,0.8936170212765958,22
n02999410,0.3019047619047619,1.0,28
n02441942,0.2996825396825396,0.9523809523809523,27
n04346328,0.2992248062015504,0.9534883720930232,25
n02033041,0.2992248062015504,1.0,25
n03544143,0.2975,0.8333333333333333,24
n02793495,0.2972222222222222,1.0,22
n02120505,0.29703703703703693,1.0,25
n03393912,0.2938888888888888,0.9791666666666666,26
n01924916,0.29363636363636364,0.9772727272727273,26
n02130308,0.29244444444444445,1.0,22
n02277742,0.29194444444444445,0.9583333333333333,24
n02445715,0.2919148936170212,0.9574468085106382,22
n02074367,0.2898550724637681,0.9565217391304347,22
n02117135,0.2884848484848485,1.0,24
n04589890,0.2864646464646465,0.9393939393939393,22
n02002724,0.2852032520325203,0.9024390243902439,25
n02123597,0.2831205673758865,0.9361702127659574,22
n01440764,0.2830555555555555,0.9374999999999999,23
n02279972,0.28113475177304964,1.0,20
n03857828,0.2797163120567376,0.9574468085106382,27
n04599235,0.2785185185185185,1.0,28
n02817516,0.27658914728682166,1.0,19
n01968897,0.27636363636363637,0.7954545454545454,23
n03447721,0.27508771929824566,0.8421052631578947,26
n02325366,0.2742857142857142,0.9714285714285714,22
n04258138,0.27414634146341454,0.975609756097561,24
n04418357,0.2726315789473684,1.0,22
n04515003,0.27123809523809517,1.0,26
n02101556,0.26956521739130435,0.891304347826087,20
n07584110,0.2683333333333333,1.0,29
n03888605,0.2671428571428572,1.0,33
n02096437,0.265040650406504,1.0,21
n03218198,0.2646376811594203,0.9130434782608696,22
n03998194,0.2642424242424242,0.9393939393939393,20
n09193705,0.2629333333333333,1.0,22
n02095889,0.2626666666666667,0.95,28
n12057211,0.2626666666666667,1.0,18
n13133613,0.2607999999999999,1.0,28
n03590841,0.2604081632653061,0.9183673469387755,19
n04409515,0.2598373983739837,0.7804878048780487,15
n03841143,0.25920000000000004,0.98,18
n02701002,0.25837037037037036,1.0,16
n02443114,0.25777777777777783,0.9259259259259258,22
n03929660,0.25638095238095227,1.0,22
n02071294,0.2549659863945578,0.7346938775510204,18
n01855032,0.2521739130434783,0.9347826086956522,17
n02108551,0.2515151515151515,0.9545454545454545,24
n01820546,0.25088435374149654,1.0,18
n01629819,0.24861111111111106,1.0,18
n02422106,0.24737588652482267,1.0,20
n01537544,0.24595744680851056,0.9787234042553191,17
n11879895,0.2439716312056737,0.9787234042553191,18
n01843065,0.23652173913043484,0.9782608695652174,16
n13044778,0.23333333333333334,0.9,18
n02509815,0.23217391304347829,1.0,15
n01930112,0.23170370370370375,0.9555555555555555,20
n02134418,0.2311111111111111,0.888888888888889,18
n02326432,0.2275757575757576,0.9090909090909092,17
n03706229,0.22166666666666668,1.0,22
n02112137,0.21787878787878792,0.9772727272727273,18
n03733281,0.20030303030303032,0.7272727272727273,15
n02116738,0.19918367346938773,1.0,14
n02107908,0.19599999999999998,1.0,31
n11939491,0.1908333333333333,0.7916666666666667,13
n02391049,0.18808510638297868,1.0,15
n01776313,0.18350877192982454,0.8421052631578947,18
n04591157,0.177037037037037,0.9444444444444444,28
n04579145,0.17161290322580644,0.8064516129032259,17
n02606052,0.17115646258503397,0.7755102040816326,8
n04525038,0.16952380952380958,1.0,28
n01795545,0.16681481481481483,0.8666666666666667,13
n07730033,0.15744680851063828,0.9148936170212766,10
n02669723,0.09999999999999994,1.0,22
n02895154,0.06666666666666671,0.8823529411764707,15
n03642806,0.05866666666666669,1.0,29
n04264628,0.02539682539682534,1.0,18
n04152593,-0.02000000000000006,1.0,22
n04355933,-0.10285714285714276,1.0,24
n01773549,-0.2472222222222223,0.9583333333333333,15
